"rt","m.z","p.value","mode"
1.029,553.44233,0.565777986732089,"positive"
0.349,553.53001,0.1153448727912,"positive"
0.637,553.72476,0.390808227146274,"positive"
2.26,553.88196,0.242467131201543,"positive"
0.458,553.94841,0.10819193382022,"positive"
0.636,554.05945,0.420354349786059,"positive"
0.342,554.17505,0.691614738804703,"positive"
0.521,554.20571,0.463373942184437,"positive"
0.394,554.22241,0.195762668623954,"positive"
2.991,554.22281,0.309950149836439,"positive"
1.984,554.28552,0.252955557509083,"positive"
2.078,554.39219,0.256641727481134,"positive"
2.205,554.39258,0.545077063783816,"positive"
0.414,554.42489,0.109851825555678,"positive"
2.207,554.4423,0.461980095538117,"positive"
0.389,554.46264,0.267913753155029,"positive"
0.353,554.51441,0.474130692168661,"positive"
2.245,554.70415,0.264634451893149,"positive"
2.484,554.87103,0.176270952685393,"positive"
0.355,555.2759,0.941671011049727,"positive"
1.241,555.35352,0.445815399364835,"positive"
1.107,555.3633,0.182546684050808,"positive"
0.472,555.39643,0.0657209867260961,"positive"
1.114,555.41344,0.158599785135852,"positive"
1.097,555.43036,0.622717508527388,"positive"
0.828,555.50965,0.213341280860697,"positive"
0.784,556.26051,0.424516747844009,"positive"
2.209,556.27775,0.440646581312557,"positive"
2.094,556.28015,0.337395806044602,"positive"
0.359,556.30883,0.467066435510493,"positive"
0.389,556.40445,0.460596147732706,"positive"
3.017,556.44116,0.555377597598199,"positive"
2.913,556.44119,0.943448431971511,"positive"
1.023,556.44122,0.425493486279829,"positive"
2.146,556.44126,0.871510711925948,"positive"
0.512,556.44151,0.711142695768119,"positive"
0.407,556.44163,0.578130584983533,"positive"
1.468,556.44183,0.479622765081423,"positive"
3.307,556.44208,0.591785321916811,"positive"
0.754,556.44213,0.51642854668693,"positive"
4.196,556.44226,0.00691277521754559,"positive"
4.044,556.44319,0.414737170081171,"positive"
0.636,556.45762,0.707443513006133,"positive"
0.514,556.5577,0.273599258478992,"positive"
2.159,557.01094,0.415739166342603,"positive"
2.036,557.01144,0.323898865315381,"positive"
0.477,557.02845,0.58239588179981,"positive"
0.539,557.12307,0.656510273075826,"positive"
0.39,557.14286,0.381912121545017,"positive"
0.373,557.24342,0.41478376426909,"positive"
0.358,557.29256,0.569709815359864,"positive"
0.766,557.32815,0.424031435330431,"positive"
2.166,557.34595,0.400392918602037,"positive"
1.996,557.34606,0.175338814706591,"positive"
0.536,557.34735,0.374333913023735,"positive"
1.254,557.35712,0.349712104261848,"positive"
0.34,557.37961,0.484372645097861,"positive"
0.959,557.37971,0.153941045762211,"positive"
0.379,557.39875,0.959389076072686,"positive"
2.205,557.39964,0.560982564261467,"positive"
2.235,557.44488,0.724767908827215,"positive"
0.407,557.44585,0.596216280606746,"positive"
2.038,557.67881,0.525921852634951,"positive"
2.16,557.67915,0.168892246294139,"positive"
0.539,557.84871,0.362600526464375,"positive"
0.387,557.91374,0.279049815554968,"positive"
0.495,557.91487,0.820557128805138,"positive"
2.167,558.29492,0.371341083882448,"positive"
2.061,558.29507,0.747912369181881,"positive"
0.446,558.32739,0.240699781927872,"positive"
0.549,558.3482,0.17733366801382,"positive"
1.012,558.38502,0.363916003122269,"positive"
0.522,558.40224,0.564044783068986,"positive"
0.426,558.42121,0.0222060821992064,"positive"
0.896,558.43507,0.234152199050721,"positive"
0.358,559.02276,0.400018448656628,"positive"
0.47,559.25993,0.208675508002347,"positive"
0.445,559.33101,0.0474871391977872,"positive"
1.011,559.38895,0.145877096457108,"positive"
0.539,559.39264,0.992867753723702,"positive"
0.34,559.39584,0.555757488242101,"positive"
0.41,559.47195,0.137289398345377,"positive"
0.539,559.89327,0.803383151098025,"positive"
0.493,560.26294,0.469704633740456,"positive"
0.461,560.28584,0.427513535157797,"positive"
0.789,560.30634,0.192229908746355,"positive"
2.15,560.31002,0.180843768056646,"positive"
2.035,560.31107,0.155816276991796,"positive"
0.918,560.32687,0.0196019845904372,"positive"
0.644,560.32703,0.509072828291855,"positive"
0.779,560.32736,0.148491274160477,"positive"
2.334,560.33222,0.452608710509268,"positive"
2.486,560.34493,0.27596488725534,"positive"
0.35,560.34678,0.0560255892335203,"positive"
0.414,560.3548,0.0457450561216627,"positive"
0.476,560.36381,0.392701904406201,"positive"
0.475,560.41487,0.364967223881742,"positive"
0.33,560.52438,0.502386930340144,"positive"
0.372,560.90253,0.871229664564157,"positive"
0.592,560.9409,0.795935858420398,"positive"
3.859,561.24246,0.356342919147107,"positive"
1.24,561.36313,0.737979078250344,"positive"
0.477,561.36718,0.390381157632713,"positive"
1.028,561.37522,0.0920906662014912,"positive"
3.222,561.37638,0.100540553602576,"positive"
0.438,561.4124,0.72715721682914,"positive"
0.409,561.4866,0.197779062511105,"positive"
0.37,561.53478,0.142612646510809,"positive"
2.375,561.8799,0.218250828187651,"positive"
0.476,561.98632,0.666159396407809,"positive"
3.672,562.1096,0.952512077022608,"positive"
2.487,562.23047,0.618897650521424,"positive"
1.579,562.27195,0.447797137394655,"positive"
0.377,562.32563,0.140469810479445,"positive"
2.131,562.32727,0.54243166742026,"positive"
2.025,562.32734,0.748882473087035,"positive"
1.653,562.34229,0.29152567758261,"positive"
1.909,562.3435,0.165721236636923,"positive"
0.347,562.35817,0.154115083760698,"positive"
0.476,562.37014,0.437667947844079,"positive"
2.139,562.4225,0.536291699438138,"positive"
1.92,562.42394,0.657289249411504,"positive"
0.498,562.43168,0.0440199906947264,"positive"
0.603,562.56556,0.654685161053526,"positive"
0.42,563.05607,0.703938569409284,"positive"
0.476,563.20538,0.69633906855785,"positive"
0.345,563.38702,0.522771137573571,"positive"
0.616,563.40309,0.490605804361551,"positive"
0.432,563.42798,0.0948380033563821,"positive"
0.322,563.46636,0.94276735801192,"positive"
0.327,563.50356,0.87579526463892,"positive"
0.369,563.55036,0.130758906730491,"positive"
1.292,563.69977,0.411888986778909,"positive"
2.329,563.70701,0.0774636629699667,"positive"
0.617,563.73779,0.619488508647867,"positive"
0.592,563.81699,0.077184572714769,"positive"
0.46,563.84574,0.249540281861801,"positive"
0.477,563.94396,0.519295452240131,"positive"
2.108,563.99366,0.681085878757399,"positive"
2.109,564.01117,0.603115346833306,"positive"
2.109,564.03661,0.245707543068729,"positive"
2.325,564.04182,0.234888186254355,"positive"
0.356,564.1024,0.701815092114451,"positive"
0.373,564.12372,0.604336955615327,"positive"
0.616,564.23694,0.447246606759114,"positive"
2.345,564.24852,0.193096290503379,"positive"
2.472,564.24871,0.137359182353345,"positive"
0.349,564.29534,0.988684443936737,"positive"
2.15,564.30581,0.78377858020306,"positive"
0.817,564.3088,0.873814205479526,"positive"
0.636,564.34122,0.261613170884697,"positive"
0.823,564.35881,0.667369267668289,"positive"
2.169,564.37698,0.653649528569544,"positive"
0.341,564.39512,0.521262264614825,"positive"
0.817,564.42665,0.638195854356074,"positive"
2.119,564.43882,0.967525814954106,"positive"
0.372,564.44661,0.805055896501471,"positive"
0.512,564.60777,0.0996986531559049,"positive"
0.353,565.16298,0.422370963872442,"positive"
0.764,565.28184,0.602145289009111,"positive"
0.493,565.35343,0.320596799137968,"positive"
3.239,565.38575,0.927556270226569,"positive"
0.344,565.4024,0.511342771866297,"positive"
0.52,565.4096,0.995310246564829,"positive"
0.325,565.48158,0.831882558692185,"positive"
0.35,565.56728,0.419947608997742,"positive"
0.512,565.64595,0.484695969788632,"positive"
2.118,566.32193,0.591184101869015,"positive"
2.011,566.3221,0.513962350911878,"positive"
0.477,566.38197,0.43451963198923,"positive"
2.152,566.39267,0.969015058363198,"positive"
0.346,566.41142,0.376619402720211,"positive"
0.426,566.4409,0.515457177589523,"positive"
2.11,566.45439,0.842555586306144,"positive"
0.532,566.62396,0.152573648118101,"positive"
4.096,566.88922,0.0227215784413153,"positive"
4.1,566.94051,0.246863834977221,"positive"
0.353,567.04669,0.423159523423885,"positive"
1.775,567.25024,0.691428354810855,"positive"
1.497,567.25119,0.854585383815221,"positive"
0.375,567.28016,0.11572105253413,"positive"
0.458,567.30726,0.867777497792021,"positive"
0.731,567.36335,0.423920519517979,"positive"
0.368,567.36445,0.433053117675115,"positive"
0.542,567.37228,0.383294073154218,"positive"
1.029,567.45691,0.95780564123843,"positive"
0.477,567.91032,0.745481661985004,"positive"
0.457,568.16681,0.60222394529012,"positive"
0.35,568.21566,0.396426716045512,"positive"
2.105,568.28191,0.485849116460773,"positive"
0.747,568.29293,0.260713751968893,"positive"
2.108,568.33941,0.471533117544055,"positive"
1.996,568.33986,0.533793459333588,"positive"
0.368,568.36777,0.731024312882747,"positive"
1.097,568.37112,0.0708477043462644,"positive"
2.125,568.41042,0.721084746133184,"positive"
0.45,568.41054,0.670603739349662,"positive"
0.358,568.42731,0.510499498273459,"positive"
0.424,568.45716,0.724296060402619,"positive"
2.108,568.45956,0.476969184678635,"positive"
0.472,568.47765,0.395073704454791,"positive"
0.424,568.52474,0.75613333882595,"positive"
0.358,568.54795,0.738006220122945,"positive"
0.493,568.56561,0.421288810126799,"positive"
2.109,568.71284,0.420508846472841,"positive"
0.652,568.73417,0.801557040516248,"positive"
0.452,568.85287,0.222580568260599,"positive"
0.468,568.91409,0.464331272280143,"positive"
0.342,569.22942,0.634757473060027,"positive"
0.472,569.28611,0.64396371835554,"positive"
0.989,569.29319,0.4280984638041,"positive"
0.35,569.30979,0.0862538539052576,"positive"
0.343,569.32927,0.828811722663465,"positive"
0.948,569.37873,0.160788348897321,"positive"
0.371,569.4024,0.445022010594802,"positive"
2.113,569.41083,0.279190037305875,"positive"
0.463,569.67061,0.381578088222353,"positive"
2.494,569.87694,0.122204640101731,"positive"
4.119,569.97494,0.496871967575646,"positive"
2.112,570.29776,0.683228221519038,"positive"
0.81,570.30933,0.469047462034031,"positive"
2.47,570.33043,0.482575973285582,"positive"
0.343,570.33323,0.682670887612058,"positive"
0.468,570.33865,0.602725434602216,"positive"
2.201,570.34003,0.416355689786215,"positive"
2.114,570.35314,0.248306310154557,"positive"
2.001,570.3544,0.178433890224526,"positive"
0.537,570.38176,0.449317309458597,"positive"
0.381,570.4031,0.499954192742712,"positive"
2.157,570.45645,0.844088405550208,"positive"
3.017,570.45655,0.0752032354617054,"positive"
2.918,570.45684,0.220256736894451,"positive"
2.232,570.45692,0.728894055760731,"positive"
7.533,570.45709,0.256605742170341,"positive"
2.006,570.45712,0.618040324936512,"positive"
1.459,570.45723,0.571860943181818,"positive"
0.721,570.45734,0.593343620745476,"positive"
0.404,570.45735,0.484694696953062,"positive"
3.296,570.45757,0.662485753070865,"positive"
4.189,570.45758,0.840540044103027,"positive"
1.021,570.45763,0.832256563560748,"positive"
0.305,570.45774,0.236014020801373,"positive"
2.099,570.45785,0.711555370566619,"positive"
0.417,570.82328,0.334738155144047,"positive"
0.371,571.2802,0.308967890435388,"positive"
0.477,571.28483,0.820984644748272,"positive"
0.373,571.37889,0.35312360313828,"positive"
0.55,571.39224,0.0548168872407888,"positive"
0.32,571.40734,0.669246884981932,"positive"
0.487,571.42876,0.960196661096807,"positive"
1.018,571.46035,0.415782571261379,"positive"
0.799,571.46044,0.0999756429384066,"positive"
2.235,571.46132,0.798814248525152,"positive"
2.102,571.46148,0.439884423097,"positive"
0.404,571.46152,0.622890133252767,"positive"
2.212,571.68651,0.21213405273266,"positive"
2.062,571.68672,0.139413310778936,"positive"
2.215,572.02011,0.608687290672715,"positive"
2.078,572.02063,0.195707121194453,"positive"
2.016,572.02112,0.596816025543277,"positive"
5.165,572.23539,0.262995811458188,"positive"
0.841,572.25679,0.424694952616326,"positive"
0.423,572.27022,0.563395635051968,"positive"
2.212,572.30169,0.0110311740319929,"positive"
1.695,572.33584,0.192475671930447,"positive"
2.215,572.354,0.425292337735738,"positive"
2.013,572.35555,0.656558325580601,"positive"
2.093,572.3709,0.349355812042796,"positive"
0.349,572.37825,0.940407538116202,"positive"
3.322,572.39046,0.138488393478906,"positive"
0.375,572.39997,0.0497539863736874,"positive"
0.422,572.43654,0.0896841052315631,"positive"
0.856,572.452,0.592625602748591,"positive"
0.33,572.52558,0.420422269519549,"positive"
0.416,572.73024,0.179731003285611,"positive"
0.417,573.06657,0.936980321123806,"positive"
0.357,573.27979,0.196164659962124,"positive"
0.458,573.28672,0.389712958262026,"positive"
0.339,573.30879,0.700645115379793,"positive"
1.981,573.37518,0.230670322465318,"positive"
0.46,573.38931,0.521772942722201,"positive"
0.533,573.40798,0.711433784079499,"positive"
0.419,573.44009,0.952740297484733,"positive"
0.322,573.48771,0.953601952512783,"positive"
0.453,573.85914,0.376510851014715,"positive"
0.379,574.28527,0.814988293297873,"positive"
3.076,574.30613,0.352841310496323,"positive"
2.079,574.31653,0.182369713575314,"positive"
2.208,574.31733,0.150068824633485,"positive"
0.357,574.31958,0.480579610751562,"positive"
0.487,574.37933,0.279414442245215,"positive"
0.541,574.38004,0.543555131533539,"positive"
0.336,574.43121,0.242055249000415,"positive"
0.36,574.55622,0.597513478679498,"positive"
0.398,574.87209,0.0237880421288845,"positive"
2.132,574.88607,0.362292536124245,"positive"
0.659,574.9776,0.418727750444852,"positive"
0.358,574.9979,0.367180686388196,"positive"
0.544,575.25436,0.425967306205527,"positive"
0.746,575.25592,0.432015068297011,"positive"
0.476,575.28343,0.0833453847073333,"positive"
1.24,575.35027,0.98837967504122,"positive"
0.469,575.39404,0.060390339414916,"positive"
1.032,575.41208,0.844882804550319,"positive"
4.089,575.41278,0.00959576123934107,"positive"
0.468,575.44509,0.0847755063176004,"positive"
0.408,575.46746,0.0374043669089683,"positive"
1.608,575.50248,0.570211622297471,"positive"
2.761,575.50259,0.508036421875489,"positive"
0.323,575.50289,0.928178617898162,"positive"
0.432,575.86103,0.152708658116288,"positive"
2.165,575.89253,0.0931646237849258,"positive"
0.441,575.8958,0.237571996580955,"positive"
0.708,575.90783,0.204944915292672,"positive"
0.478,576.00241,0.763293195804949,"positive"
4.204,576.02583,0.426686054169253,"positive"
0.373,576.34092,0.162174187014222,"positive"
1.596,576.36788,0.764215639274571,"positive"
1.494,576.36907,0.727270555801589,"positive"
2.053,576.37137,0.379682992101376,"positive"
2.21,576.37525,0.233773282978502,"positive"
0.516,576.39512,0.518020462576469,"positive"
2.082,576.40211,0.980937903141381,"positive"
0.408,576.41102,0.188611451799479,"positive"
0.36,576.57156,0.648200770741232,"positive"
0.561,576.58181,0.496520289184001,"positive"
0.385,576.73495,0.0474377228340403,"positive"
2.044,576.86999,0.662166725987355,"positive"
2.355,576.88469,0.225945480540328,"positive"
0.512,576.95658,0.458471495330675,"positive"
0.382,577.28681,0.422493187197973,"positive"
0.343,577.33477,0.697753991143834,"positive"
0.742,577.36413,0.423987912203403,"positive"
1.26,577.36436,0.0175609391269312,"positive"
1.029,577.37037,0.868853830393156,"positive"
0.499,577.37047,0.562578579184799,"positive"
3.222,577.37092,0.349754435451891,"positive"
0.483,577.4098,0.0624213413548308,"positive"
0.414,577.48262,0.163742455640164,"positive"
1.601,577.51751,0.408724118347564,"positive"
2.759,577.51847,0.305344488010232,"positive"
0.323,577.51898,0.786006886236319,"positive"
2.09,577.72374,0.249704035519352,"positive"
0.637,577.74437,0.370776872353094,"positive"
0.35,577.94759,0.674035289575551,"positive"
0.95,578.03872,0.421884454662423,"positive"
1.203,578.03931,0.234331673272903,"positive"
1.078,578.03939,0.360234106424655,"positive"
2.095,578.05794,0.143306826646962,"positive"
0.639,578.07797,0.632533887122294,"positive"
2.08,578.25398,0.841072146635623,"positive"
2.208,578.25443,0.389376375692455,"positive"
2.768,578.33772,0.158547542345699,"positive"
0.444,578.33802,0.307614566637405,"positive"
0.678,578.37246,0.320799056248355,"positive"
0.952,578.37246,0.422481275261167,"positive"
1.076,578.37342,0.499396522812931,"positive"
1.203,578.37367,0.380472419692147,"positive"
0.56,578.37483,0.261423502872121,"positive"
2.167,578.39253,0.545665724261109,"positive"
2.062,578.39287,0.852709157570577,"positive"
1.949,578.421,0.401235093076187,"positive"
0.672,578.42599,0.297856078439526,"positive"
0.505,578.65946,0.821281801080703,"positive"
0.418,578.68804,0.244747877240131,"positive"
1.202,578.70683,0.155779283421294,"positive"
0.956,578.70725,0.422645703776034,"positive"
1.077,578.70763,0.788768956072366,"positive"
0.418,579.02185,0.0716538257239709,"positive"
0.412,579.18089,0.209691927550735,"positive"
0.377,579.22599,0.484376536949281,"positive"
2.083,579.25717,0.155507279617229,"positive"
0.358,579.2735,0.802299636621374,"positive"
3.554,579.29083,0.591196615280682,"positive"
1.049,579.31309,0.176261024590545,"positive"
0.512,579.42608,0.867322712257595,"positive"
0.411,579.49805,0.228613923014024,"positive"
0.544,579.86305,0.343127813868528,"positive"
2.234,579.8634,0.0518373125723891,"positive"
0.401,579.92585,0.239260564967854,"positive"
0.412,580.1837,0.343957982185466,"positive"
0.5,580.23036,0.489046495643063,"positive"
2.035,580.27965,0.441704172452466,"positive"
2.149,580.28022,0.445875417514494,"positive"
0.442,580.35083,0.423896025950998,"positive"
0.653,580.36116,0.777084685737835,"positive"
0.343,580.38982,0.812673854830052,"positive"
2.034,580.40798,0.0813502512365514,"positive"
2.149,580.40822,0.295057687383604,"positive"
0.355,580.4573,0.3478974908476,"positive"
0.711,580.57747,0.439060749246238,"positive"
0.551,580.6068,0.0383140439822202,"positive"
0.377,580.82086,0.204295515064322,"positive"
0.377,580.84206,0.340698902967198,"positive"
0.382,581.07154,0.114067807974685,"positive"
0.353,581.13925,0.550278107919159,"positive"
2.995,581.23379,0.269069975012872,"positive"
0.499,581.23824,0.444763428635263,"positive"
2.336,581.23916,0.699704946536545,"positive"
1.274,581.23942,0.455467247210725,"positive"
1.08,581.23984,0.804933507850721,"positive"
1.48,581.23998,0.825314600052999,"positive"
0.379,581.23999,0.892889223238951,"positive"
0.776,581.25628,0.317330121737465,"positive"
1.501,581.26852,0.541535877335793,"positive"
0.642,581.28578,0.42988492701599,"positive"
3.527,581.30873,0.5641130199249,"positive"
0.462,581.34435,0.568131823962495,"positive"
0.518,581.38159,0.270343454810059,"positive"
0.345,581.39791,0.522599279665166,"positive"
2.033,581.41076,0.0662376514216879,"positive"
0.478,581.4743,0.346372716852083,"positive"
0.36,581.56147,0.966325320011121,"positive"
0.498,582.18772,0.401368550754688,"positive"
0.744,582.24411,0.343507483924068,"positive"
1.249,582.24461,0.929937793727361,"positive"
0.499,582.24495,0.436043619793201,"positive"
1.039,582.24642,0.169915649039727,"positive"
0.379,582.24644,0.164142637142194,"positive"
2.117,582.29549,0.70918729726096,"positive"
2.012,582.29666,0.540897829051132,"positive"
0.419,582.36755,0.0995393731838538,"positive"
1.099,582.38806,0.469617190646262,"positive"
0.346,582.40575,0.488733158126975,"positive"
2.302,582.41168,0.494370082479474,"positive"
2.026,582.42374,0.753838763590871,"positive"
2.131,582.42408,0.569875404964053,"positive"
0.354,582.47304,0.186030309564564,"positive"
0.537,582.54504,0.932196750935844,"positive"
0.529,582.61967,0.240323368530797,"positive"
1.527,582.86935,0.173657913799396,"positive"
2.29,582.88362,0.174317180421001,"positive"
0.488,582.88626,0.480862106750495,"positive"
2.389,583.04972,0.372869147133319,"positive"
0.353,583.13656,0.719121336077633,"positive"
1.006,583.25305,0.28021923644648,"positive"
2.335,583.25355,0.736171280045356,"positive"
1.272,583.25517,0.61573755016809,"positive"
1.472,583.25555,0.529493785194881,"positive"
0.473,583.30169,0.969953151880337,"positive"
3.514,583.32745,0.992895411749287,"positive"
1.053,583.37647,0.119614352404632,"positive"
0.913,583.37649,0.107840231509343,"positive"
0.661,583.37843,0.183721705466571,"positive"
0.516,583.39116,0.135789332896255,"positive"
0.352,583.41339,0.423024743784763,"positive"
0.423,583.42478,0.747128618842631,"positive"
2.025,583.42567,0.885777601395014,"positive"
2.132,583.42688,0.512570909238767,"positive"
0.916,583.42889,0.410972220979165,"positive"
0.516,583.45228,0.491952311963219,"positive"
1.033,583.45244,0.342408678190359,"positive"
1.489,583.50748,0.0088388601637566,"positive"
0.356,583.52844,0.504098362765661,"positive"
0.661,583.54009,0.310170555543434,"positive"
0.418,583.87119,0.111084211872193,"positive"
1.055,583.94645,0.0271882360269037,"positive"
0.438,584.0274,0.769371503986466,"positive"
2.82,584.15401,0.428057531076159,"positive"
0.378,584.18244,0.648712515982588,"positive"
0.376,584.20492,0.2168254084093,"positive"
0.377,584.2628,0.439638237426477,"positive"
2.127,584.31086,0.2962778247284,"positive"
2.019,584.31143,0.0710539489352496,"positive"
2.472,584.34694,0.175423163976885,"positive"
1.741,584.3561,0.0314534803766384,"positive"
1.675,584.35656,0.0737408298693759,"positive"
1.93,584.35684,0.213225504538938,"positive"
0.442,584.36212,0.304770093679036,"positive"
0.558,584.3999,0.26703621439203,"positive"
0.377,584.45219,0.413522746323199,"positive"
0.816,584.47212,0.979521668939727,"positive"
3.304,584.47246,0.66185460493577,"positive"
1.071,584.4728,0.43425444669648,"positive"
1.249,584.47292,0.786464067933628,"positive"
1.459,584.47293,0.830324469158742,"positive"
0.496,584.47303,0.426198634752489,"positive"
0.401,584.47309,0.38891512625621,"positive"
2.259,584.4732,0.318565628968017,"positive"
3.003,584.47344,0.0706858537631346,"positive"
4.186,584.47362,0.856512283734143,"positive"
0.622,584.48825,0.594387160642847,"positive"
0.589,584.525,0.461350835387185,"positive"
0.484,584.9015,0.126021457039512,"positive"
0.378,585.19381,0.2074195859586,"positive"
0.378,585.26989,0.267286543091034,"positive"
1.457,585.27024,0.549070853843274,"positive"
2.337,585.27049,0.489600747890136,"positive"
1.274,585.27112,0.544310039869544,"positive"
1.079,585.27113,0.665900558484199,"positive"
0.819,585.28843,0.031153755944168,"positive"
1.544,585.37351,0.00207704907105215,"positive"
1.445,585.3739,0.893677001641154,"positive"
1.05,585.39534,0.433208973628665,"positive"
0.359,585.42847,0.351195073722838,"positive"
1.445,585.47516,0.349619541884003,"positive"
1.52,585.5229,0.0776195486250989,"positive"
0.41,585.8021,0.435841842023359,"positive"
0.914,585.82925,0.0854044534076057,"positive"
0.771,585.82952,0.325255719568656,"positive"
0.47,585.82985,0.991254692875531,"positive"
0.378,586.07658,0.0346437753174814,"positive"
2.464,586.22919,0.100934881273831,"positive"
0.35,586.33678,0.0543337794977556,"positive"
2.218,586.36138,0.251447520796663,"positive"
2.038,586.36195,0.962219820900002,"positive"
1.638,586.3776,0.0727968036647997,"positive"
0.498,586.41491,0.0971590909274837,"positive"
0.367,586.4153,0.474873354387009,"positive"
0.338,586.43822,0.125629774805119,"positive"
0.418,586.45183,0.102358884419601,"positive"
1.074,586.4524,0.560520398938441,"positive"
0.33,586.54116,0.457271293426088,"positive"
2.218,586.69589,0.309964123947631,"positive"
2.039,586.69646,0.808041344118715,"positive"
2.091,586.69676,0.308701085609577,"positive"
0.948,586.72528,0.261283557270917,"positive"
0.4,586.73855,0.0373468131438308,"positive"
2.09,587.02968,0.613926177329718,"positive"
2.219,587.03099,0.376354186558636,"positive"
0.413,587.25865,0.141372274349886,"positive"
2.037,587.28612,0.243199780603836,"positive"
0.356,587.29603,0.634808904583289,"positive"
0.805,587.32697,0.542569715965856,"positive"
0.549,587.32881,0.409644159090864,"positive"
0.511,587.36708,0.916565642886084,"positive"
0.428,587.41127,0.432295594506325,"positive"
0.532,587.42204,0.572979764773072,"positive"
0.348,587.53863,0.380961310686233,"positive"
0.528,587.92617,0.514077540812771,"positive"
1.972,588.04219,0.285846543885424,"positive"
0.393,588.29423,0.360045366862906,"positive"
0.592,588.35781,0.165491284385576,"positive"
0.361,588.37324,0.811626702785804,"positive"
2.12,588.37612,0.504075835804452,"positive"
1.85,588.3769,0.433132452249301,"positive"
1.982,588.37707,0.582253400246363,"positive"
0.456,588.39425,0.177829050751888,"positive"
2.314,588.40127,0.433281176956692,"positive"
0.363,588.41013,0.630536394594279,"positive"
0.411,588.43146,0.461846362366395,"positive"
1.903,588.43616,0.321997725795199,"positive"
0.329,588.5566,0.462050492018691,"positive"
0.596,588.58256,0.170508590656711,"positive"
0.979,589.24043,0.434171546599644,"positive"
0.611,589.29902,0.389743023170278,"positive"
1.021,589.3002,0.719549576278577,"positive"
2.101,589.30159,0.336770863352944,"positive"
0.342,589.32652,0.854984437712091,"positive"
0.41,589.37625,0.794350767687937,"positive"
0.475,589.38314,0.868663235135853,"positive"
4.082,589.42831,0.044995807669251,"positive"
0.4,589.44608,0.00334605765820539,"positive"
0.324,589.48215,0.544985062100702,"positive"
0.323,589.51627,0.693873747769753,"positive"
0.368,589.574,0.0173701573669199,"positive"
1.235,589.68465,0.325179709393432,"positive"
0.539,589.90256,0.212501698693522,"positive"
0.415,589.92132,0.105981750992124,"positive"
0.692,589.92151,0.668705662140656,"positive"
1.23,590.02008,0.251987629752976,"positive"
2.254,590.21549,0.14861961819673,"positive"
0.458,590.22422,0.337968725133235,"positive"
1.162,590.30719,0.0584759212862834,"positive"
0.476,590.30847,0.57615485883857,"positive"
2.106,590.32045,0.42449525224356,"positive"
1.995,590.3214,0.579931984884265,"positive"
0.364,590.35616,0.212074122441688,"positive"
0.461,590.3671,0.24306301550272,"positive"
0.479,590.38646,0.504897069463778,"positive"
2.503,590.39141,0.386244075805147,"positive"
0.496,590.41086,0.190816696346234,"positive"
0.405,590.42566,0.74241169716419,"positive"
2.106,590.45363,0.890586595084578,"positive"
1.888,590.45369,0.216742883922646,"positive"
0.333,590.53618,0.475817196284437,"positive"
0.358,590.58654,0.679713588601785,"positive"
0.595,590.59749,0.683237361896843,"positive"
0.661,590.95227,0.418040244887972,"positive"
0.478,591.25679,0.0939896809627558,"positive"
0.611,591.31654,0.93747902541414,"positive"
2.257,591.3175,0.462851393952206,"positive"
0.365,591.35908,0.00813865201328781,"positive"
0.842,591.37021,0.758740404331617,"positive"
1.028,591.38636,0.122979343747519,"positive"
3.234,591.38693,0.61909996604026,"positive"
0.409,591.46133,0.00544089239200541,"positive"
0.325,591.49767,0.829582294584821,"positive"
0.366,591.58181,0.311793114214283,"positive"
0.478,591.97688,0.550375369335491,"positive"
4.16,592.01773,0.47287968865483,"positive"
0.347,592.12772,0.969011705077739,"positive"
2.086,592.252,0.262459449688999,"positive"
0.811,592.29398,0.415691043728609,"positive"
0.487,592.3249,0.275602048307312,"positive"
2.11,592.33645,0.164522928704696,"positive"
0.526,592.35335,0.127502503392707,"positive"
0.402,592.35843,0.156546603204325,"positive"
2.489,592.36329,0.121882285751994,"positive"
0.493,592.37221,0.160482398427978,"positive"
0.607,592.39267,0.421663219676166,"positive"
0.365,592.40474,0.355050053648195,"positive"
0.655,592.41967,0.838261454902079,"positive"
2.086,592.47012,0.99124196506121,"positive"
1.247,592.7142,0.540149077801441,"positive"
0.655,592.75432,0.598752498542067,"positive"
0.408,592.81049,0.17305801939657,"positive"
0.514,592.93237,0.350148135806044,"positive"
1.25,593.04862,0.417253072242519,"positive"
0.658,593.08605,0.800919425447964,"positive"
0.716,593.29358,0.240280191445351,"positive"
0.488,593.3273,0.239084161442325,"positive"
0.62,593.3328,0.520347729425032,"positive"
2.231,593.33295,0.670505830601312,"positive"
1.029,593.38757,0.20557223951128,"positive"
0.557,593.40501,0.297795254548846,"positive"
0.497,593.44064,0.890087663862489,"positive"
0.413,593.47758,0.00818886319256576,"positive"
0.563,593.90675,0.0870862399238536,"positive"
0.909,594.03081,0.476327356935051,"positive"
1.994,594.33524,0.587801825601362,"positive"
2.108,594.33535,0.607208681335501,"positive"
0.803,594.35098,0.288494560485605,"positive"
0.697,594.36907,0.296717555137897,"positive"
1.123,594.37001,0.136477633210257,"positive"
1.773,594.37622,0.339333564853516,"positive"
1.551,594.41408,0.516081856161656,"positive"
0.343,594.42418,0.917159570150126,"positive"
2.076,594.48523,0.960674423451657,"positive"
0.352,594.49402,0.0085621749782383,"positive"
0.359,594.58175,0.642253207592989,"positive"
0.902,594.69622,0.42866241461712,"positive"
2.274,594.71752,0.294562635760743,"positive"
